city,country,latitude,longitude,year,month,pm25_ugm3,no2_ugm3,data_quality,measurement_method,data_source
New York,USA,40.7128,-74.006,2022,1,27.42,23.2,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,2,22.84,17.0,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,3,26.55,27.08,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,4,22.71,35.03,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,5,10.34,40.23,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,6,38.35,22.94,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,7,10.12,51.75,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,8,20.1,18.38,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,9,9.94,41.2,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,10,9.04,14.23,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,11,16.91,13.78,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2022,12,16.9,24.15,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,1,18.47,25.8,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,2,14.57,36.09,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,3,22.36,22.7,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,4,24.29,17.02,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,5,33.8,40.04,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,6,15.8,25.83,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,7,8.37,20.87,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,8,10.7,37.34,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,9,7.76,21.88,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,10,21.37,35.25,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,11,18.92,17.16,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2023,12,26.87,12.08,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,1,13.35,12.81,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,2,26.78,24.4,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,3,37.16,24.77,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,4,23.27,35.29,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,5,30.71,31.39,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,6,22.3,28.05,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,7,28.07,22.1,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,8,17.64,45.14,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,9,14.14,15.37,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,10,15.53,30.02,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,11,8.54,32.47,Poor,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2024,12,18.5,15.81,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,1,8.33,34.38,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,2,26.56,20.48,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,3,31.59,39.09,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,4,10.57,20.6,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,5,39.01,37.85,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,6,29.25,23.83,Moderate,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,7,18.92,30.46,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,8,7.72,21.55,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,9,7.42,32.43,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,10,12.7,20.87,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,11,19.89,19.38,Good,Federal Reference Method,EPA_AQS
New York,USA,40.7128,-74.006,2025,12,17.37,27.37,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,1,39.84,23.64,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,2,25.26,39.42,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,3,38.88,43.87,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,4,53.68,26.69,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,5,49.98,46.72,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,6,32.8,35.83,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,7,42.38,56.06,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,8,29.26,37.88,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,9,34.68,25.47,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,10,20.26,24.66,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,11,33.44,40.75,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,1999,12,31.48,38.15,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,1,21.47,32.7,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,2,56.92,51.95,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,3,48.86,56.97,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,4,43.62,62.23,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,5,48.47,37.39,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,6,56.19,69.27,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,7,44.72,63.05,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,8,36.95,23.61,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,9,15.34,24.8,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,10,26.9,30.21,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,11,10.71,26.94,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2000,12,35.71,26.18,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,1,45.6,36.85,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,2,14.84,49.25,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,3,56.9,41.09,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,4,54.98,65.81,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,5,51.77,42.26,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,6,41.16,65.84,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,7,41.13,43.0,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,8,33.97,32.46,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,9,18.83,31.44,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,10,14.59,19.49,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,11,36.61,30.64,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2001,12,32.1,22.95,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,1,41.78,19.45,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,2,52.1,51.89,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,3,44.38,26.62,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,4,26.98,63.33,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,5,44.11,47.41,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,6,21.46,34.5,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,7,41.53,39.8,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,8,41.41,60.75,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,9,36.78,26.89,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,10,28.5,42.96,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,11,31.76,23.9,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2002,12,27.48,34.89,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,1,15.43,45.41,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,2,19.4,49.84,Poor,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,3,56.22,52.22,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,4,42.68,25.75,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,5,32.86,35.54,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,6,35.36,27.8,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,7,37.85,26.95,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,8,26.11,43.01,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,9,31.98,33.81,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,10,23.38,27.53,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,11,31.22,38.19,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2003,12,38.1,38.55,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,1,38.36,38.88,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,2,46.51,23.62,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,3,56.64,21.09,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,4,21.88,36.6,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,5,22.73,61.61,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,6,35.84,24.21,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,7,35.31,69.24,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,8,18.52,49.7,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,9,30.7,24.19,Moderate,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,10,22.71,52.47,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,11,26.57,47.18,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2004,12,40.32,37.87,Good,Reference/Equivalent Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,1,23.33,39.77,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,2,39.06,30.31,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,3,17.23,54.61,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,4,63.17,54.73,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,5,51.18,24.5,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,6,27.81,47.24,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,7,37.79,44.18,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,8,42.21,40.56,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,9,13.42,51.55,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,10,14.21,20.87,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,11,27.17,25.46,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2005,12,15.01,29.7,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,1,27.8,37.45,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,2,25.64,53.14,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,3,57.61,29.04,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,4,17.05,50.4,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,5,56.19,45.43,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,6,21.79,65.34,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,7,41.07,62.77,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,8,30.26,27.63,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,9,34.6,44.43,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,10,21.09,22.1,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,11,28.01,30.6,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2006,12,25.94,17.96,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,1,22.09,42.65,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,2,33.49,18.3,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,3,33.7,38.96,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,4,29.82,52.26,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,5,52.13,25.17,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,6,18.27,35.4,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,7,17.31,46.59,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,8,32.69,46.34,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,9,17.95,40.46,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,10,17.62,19.08,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,11,19.92,20.8,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2007,12,32.27,41.36,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,1,18.24,19.86,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,2,44.36,19.0,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,3,17.48,41.36,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,4,58.22,53.05,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,5,31.15,61.28,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,6,52.54,49.94,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,7,28.99,53.29,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,8,33.6,25.41,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,9,15.72,26.2,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,10,14.13,52.76,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,11,13.91,42.36,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2008,12,26.11,33.54,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,1,20.52,49.11,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,2,41.89,24.99,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,3,18.43,21.06,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,4,38.16,59.74,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,5,50.28,43.1,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,6,29.78,70.86,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,7,44.6,50.23,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,8,33.37,43.08,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,9,33.95,36.59,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,10,23.97,50.45,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,11,26.2,37.13,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2009,12,14.34,38.61,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,1,18.67,24.19,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,2,21.53,48.35,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,3,26.73,54.37,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,4,40.68,37.49,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,5,22.75,41.46,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,6,24.87,55.05,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,7,41.04,29.36,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,8,24.65,32.11,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,9,13.54,40.45,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,10,30.19,33.23,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,11,26.02,39.57,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2010,12,15.48,17.03,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,1,36.88,31.94,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,2,48.56,38.71,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,3,24.74,24.25,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,4,18.25,44.95,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,5,16.84,28.93,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,6,54.11,38.81,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,7,13.45,30.14,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,8,40.99,22.01,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,9,26.61,54.21,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,10,21.91,35.27,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,11,12.69,17.37,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2011,12,32.66,22.25,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,1,48.37,19.44,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,2,32.86,48.76,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,3,47.79,52.99,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,4,48.86,43.44,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,5,56.15,49.74,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,6,53.94,56.53,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,7,19.99,53.84,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,8,30.92,26.42,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,9,36.62,21.71,Poor,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,10,19.03,48.85,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,11,24.58,40.55,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2012,12,23.02,26.2,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,1,42.24,41.3,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,2,32.48,46.93,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,3,40.74,20.01,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,4,33.34,39.01,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,5,33.36,44.04,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,6,29.79,34.53,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,7,34.55,54.23,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,8,24.9,38.29,Moderate,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,9,23.23,38.75,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,10,17.29,31.35,Good,Federal Reference Method,EPA_AQS
Los Angeles,USA,34.0522,-118.2437,2013,11,24.93,33.81,Good,Federal Reference Method,EPA_AQS
